"id";"Name";"Class";"Faction";"src"
32048;"Merciless Gladiator's Silk Cowl";"Mage";"both";30244
30206;"Cowl of Tirisfal";"Mage";"both";30244
31980;"Merciless Gladiator's Felweave Cowl";"Warlock";"both";30244
31974;"Merciless Gladiator's Dreadweave Hood";"Warlock";"both";30244
30212;"Hood of the Corruptor";"Warlock";"both";30244
32057;"Merciless Gladiator's Wyrmhide Helm";"Druid";"both";30243
31988;"Merciless Gladiator's Kodohide Helm";"Druid";"both";30243
31968;"Merciless Gladiator's Dragonhide Helm";"Druid";"both";30243
30233;"Nordrassil Headpiece";"Druid";"both";30243
30228;"Nordrassil Headdress";"Druid";"both";30243
30219;"Nordrassil Headguard";"Druid";"both";30243
32035;"Merciless Gladiator's Satin Hood";"Priest";"both";30243
32016;"Merciless Gladiator's Mooncloth Hood";"Priest";"both";30243
30161;"Hood of the Avatar";"Priest";"both";30243
30152;"Cowl of the Avatar";"Priest";"both";30243
30488;"Merciless Gladiator's Plate Helm";"Warrior";"both";30243
30120;"Destroyer Battle-Helm";"Warrior";"both";30243
30115;"Destroyer Greathelm";"Warrior";"both";30243
32041;"Merciless Gladiator's Scaled Helm";"Paladin";"both";30242
32022;"Merciless Gladiator's Ornamented Headcover";"Paladin";"both";30242
31997;"Merciless Gladiator's Lamellar Helm";"Paladin";"both";30242
30136;"Crystalforge Greathelm";"Paladin";"both";30242
30131;"Crystalforge War-Helm";"Paladin";"both";30242
30125;"Crystalforge Faceguard";"Paladin";"both";30242
31999;"Merciless Gladiator's Leather Helm";"Rogue";"both";30242
30146;"Deathmantle Helm";"Rogue";"both";30242
32031;"Merciless Gladiator's Ringmail Helm";"Shaman";"both";30242
32011;"Merciless Gladiator's Mail Helm";"Shaman";"both";30242
32006;"Merciless Gladiator's Linked Helm";"Shaman";"both";30242
30190;"Cataclysm Helm";"Shaman";"both";30242
30171;"Cataclysm Headpiece";"Shaman";"both";30242
30166;"Cataclysm Headguard";"Shaman";"both";30242
31961;"Merciless Gladiator's Chain Gauntlets";"Hunter";"both";30241
30140;"Rift Stalker Gauntlets";"Hunter";"both";30241
32049;"Merciless Gladiator's Silk Handguards";"Mage";"both";30241
30205;"Gloves of Tirisfal";"Mage";"both";30241
31981;"Merciless Gladiator's Felweave Handguards";"Warlock";"both";30241
31973;"Merciless Gladiator's Dreadweave Gloves";"Warlock";"both";30241
30211;"Gloves of the Corruptor";"Warlock";"both";30241
32056;"Merciless Gladiator's Wyrmhide Gloves";"Druid";"both";30240
31987;"Merciless Gladiator's Kodohide Gloves";"Druid";"both";30240
31967;"Merciless Gladiator's Dragonhide Gloves";"Druid";"both";30240
30232;"Nordrassil Gauntlets";"Druid";"both";30240
30223;"Nordrassil Handgrips";"Druid";"both";30240
30217;"Nordrassil Gloves";"Druid";"both";30240
32034;"Merciless Gladiator's Satin Gloves";"Priest";"both";30240
32015;"Merciless Gladiator's Mooncloth Gloves";"Priest";"both";30240
30160;"Handguards of the Avatar";"Priest";"both";30240
30151;"Gloves of the Avatar";"Priest";"both";30240
30487;"Merciless Gladiator's Plate Gauntlets";"Warrior";"both";30240
30119;"Destroyer Gauntlets";"Warrior";"both";30240
30114;"Destroyer Handguards";"Warrior";"both";30240
32040;"Merciless Gladiator's Scaled Gauntlets";"Paladin";"both";30239
32021;"Merciless Gladiator's Ornamented Gloves";"Paladin";"both";30239
31993;"Merciless Gladiator's Lamellar Gauntlets";"Paladin";"both";30239
30135;"Crystalforge Gloves";"Paladin";"both";30239
30130;"Crystalforge Gauntlets";"Paladin";"both";30239
30124;"Crystalforge Handguards";"Paladin";"both";30239
31998;"Merciless Gladiator's Leather Gloves";"Rogue";"both";30239
30145;"Deathmantle Handguards";"Rogue";"both";30239
32030;"Merciless Gladiator's Ringmail Gauntlets";"Shaman";"both";30239
32010;"Merciless Gladiator's Mail Gauntlets";"Shaman";"both";30239
32005;"Merciless Gladiator's Linked Gauntlets";"Shaman";"both";30239
30189;"Cataclysm Gauntlets";"Shaman";"both";30239
30170;"Cataclysm Handgrips";"Shaman";"both";30239
30165;"Cataclysm Gloves";"Shaman";"both";30239
31960;"Merciless Gladiator's Chain Armor";"Hunter";"both";30238
30139;"Rift Stalker Hauberk";"Hunter";"both";30238
32050;"Merciless Gladiator's Silk Raiment";"Mage";"both";30238
30196;"Robes of Tirisfal";"Mage";"both";30238
31982;"Merciless Gladiator's Felweave Raiment";"Warlock";"both";30238
31977;"Merciless Gladiator's Dreadweave Robe";"Warlock";"both";30238
30214;"Robe of the Corruptor";"Warlock";"both";30238
32060;"Merciless Gladiator's Wyrmhide Tunic";"Druid";"both";30237
31991;"Merciless Gladiator's Kodohide Tunic";"Druid";"both";30237
31972;"Merciless Gladiator's Dragonhide Tunic";"Druid";"both";30237
30231;"Nordrassil Chestpiece";"Druid";"both";30237
30222;"Nordrassil Chestplate";"Druid";"both";30237
30216;"Nordrassil Chestguard";"Druid";"both";30237
32038;"Merciless Gladiator's Satin Robe";"Priest";"both";30237
32019;"Merciless Gladiator's Mooncloth Robe";"Priest";"both";30237
30159;"Shroud of the Avatar";"Priest";"both";30237
30150;"Vestments of the Avatar";"Priest";"both";30237
30486;"Merciless Gladiator's Plate Chestpiece";"Warrior";"both";30237
30118;"Destroyer Breastplate";"Warrior";"both";30237
30113;"Destroyer Chestguard";"Warrior";"both";30237
32039;"Merciless Gladiator's Scaled Chestpiece";"Paladin";"both";30236
32020;"Merciless Gladiator's Ornamented Chestguard";"Paladin";"both";30236
31992;"Merciless Gladiator's Lamellar Chestpiece";"Paladin";"both";30236
30134;"Crystalforge Chestpiece";"Paladin";"both";30236
30129;"Crystalforge Breastplate";"Paladin";"both";30236
30123;"Crystalforge Chestguard";"Paladin";"both";30236
32002;"Merciless Gladiator's Leather Tunic";"Rogue";"both";30236
30144;"Deathmantle Chestguard";"Rogue";"both";30236
32029;"Merciless Gladiator's Ringmail Armor";"Shaman";"both";30236
32009;"Merciless Gladiator's Mail Armor";"Shaman";"both";30236
32004;"Merciless Gladiator's Linked Armor";"Shaman";"both";30236
30185;"Cataclysm Chestplate";"Shaman";"both";30236
30169;"Cataclysm Chestpiece";"Shaman";"both";30236
30164;"Cataclysm Chestguard";"Shaman";"both";30236
31377;"Gladiator's Kodohide Legguards";"Druid";"both";29767
29099;"Greaves of Malorne";"Druid";"both";29767
29094;"Britches of Malorne";"Druid";"both";29767
29088;"Legguards of Malorne";"Druid";"both";29767
28138;"Gladiator's Wyrmhide Legguards";"Druid";"both";29767
28128;"Gladiator's Dragonhide Legguards";"Druid";"both";29767
31411;"Gladiator's Mooncloth Leggings";"Priest";"both";29767
29059;"Leggings of the Incarnate";"Priest";"both";29767
29053;"Trousers of the Incarnate";"Priest";"both";29767
27709;"Gladiator's Satin Leggings";"Priest";"both";29767
29022;"Warbringer Greaves";"Warrior";"both";29767
29015;"Warbringer Legguards";"Warrior";"both";29767
24547;"Gladiator's Plate Legguards";"Warrior";"both";29767
31618;"Gladiator's Ornamented Legplates";"Paladin";"both";29766
29074;"Justicar Greaves";"Paladin";"both";29766
29069;"Justicar Legguards";"Paladin";"both";29766
29063;"Justicar Leggings";"Paladin";"both";29766
27882;"Gladiator's Scaled Legguards";"Paladin";"both";29766
27705;"Gladiator's Lamellar Legguards";"Paladin";"both";29766
29046;"Netherblade Breeches";"Rogue";"both";29766
25833;"Gladiator's Leather Legguards";"Rogue";"both";29766
31406;"Gladiator's Ringmail Leggings";"Shaman";"both";29766
29042;"Cyclone War-Kilt";"Shaman";"both";29766
29036;"Cyclone Legguards";"Shaman";"both";29766
29030;"Cyclone Kilt";"Shaman";"both";29766
27472;"Gladiator's Mail Leggings";"Shaman";"both";29766
26001;"Gladiator's Linked Leggings";"Shaman";"both";29766
29083;"Demon Stalker Greaves";"Hunter";"both";29765
28332;"Gladiator's Chain Leggings";"Hunter";"both";29765
29078;"Legwraps of the Aldor";"Mage";"both";29765
25858;"Gladiator's Silk Trousers";"Mage";"both";29765
30201;"Gladiator's Felweave Trousers";"Warlock";"both";29765
28966;"Voidheart Leggings";"Warlock";"both";29765
24555;"Gladiator's Dreadweave Leggings";"Warlock";"both";29765
31378;"Gladiator's Kodohide Spaulders";"Druid";"both";29764
29100;"Mantle of Malorne";"Druid";"both";29764
29095;"Pauldrons of Malorne";"Druid";"both";29764
29089;"Shoulderguards of Malorne";"Druid";"both";29764
28139;"Gladiator's Wyrmhide Spaulders";"Druid";"both";29764
28129;"Gladiator's Dragonhide Spaulders";"Druid";"both";29764
31412;"Gladiator's Mooncloth Mantle";"Priest";"both";29764
29060;"Soul-Mantle of the Incarnate";"Priest";"both";29764
29054;"Light-Mantle of the Incarnate";"Priest";"both";29764
27710;"Gladiator's Satin Mantle";"Priest";"both";29764
29023;"Warbringer Shoulderplates";"Warrior";"both";29764
29016;"Warbringer Shoulderguards";"Warrior";"both";29764
24546;"Gladiator's Plate Shoulders";"Warrior";"both";29764
31619;"Gladiator's Ornamented Spaulders";"Paladin";"both";29763
29075;"Justicar Shoulderplates";"Paladin";"both";29763
29070;"Justicar Shoulderguards";"Paladin";"both";29763
29064;"Justicar Pauldrons";"Paladin";"both";29763
27883;"Gladiator's Scaled Shoulders";"Paladin";"both";29763
27706;"Gladiator's Lamellar Shoulders";"Paladin";"both";29763
29047;"Netherblade Shoulderpads";"Rogue";"both";29763
25832;"Gladiator's Leather Spaulders";"Rogue";"both";29763
31407;"Gladiator's Ringmail Spaulders";"Shaman";"both";29763
29043;"Cyclone Shoulderplates";"Shaman";"both";29763
29037;"Cyclone Shoulderguards";"Shaman";"both";29763
29031;"Cyclone Shoulderpads";"Shaman";"both";29763
27473;"Gladiator's Mail Spaulders";"Shaman";"both";29763
25999;"Gladiator's Linked Spaulders";"Shaman";"both";29763
29084;"Demon Stalker Shoulderguards";"Hunter";"both";29762
28333;"Gladiator's Chain Spaulders";"Hunter";"both";29762
29079;"Pauldrons of the Aldor";"Mage";"both";29762
25854;"Gladiator's Silk Amice";"Mage";"both";29762
30186;"Gladiator's Felweave Amice";"Warlock";"both";29762
28967;"Voidheart Mantle";"Warlock";"both";29762
24554;"Gladiator's Dreadweave Mantle";"Warlock";"both";29762
31376;"Gladiator's Kodohide Helm";"Druid";"both";29761
29098;"Stag-Helm of Malorne";"Druid";"both";29761
29093;"Antlers of Malorne";"Druid";"both";29761
29086;"Crown of Malorne";"Druid";"both";29761
28137;"Gladiator's Wyrmhide Helm";"Druid";"both";29761
28127;"Gladiator's Dragonhide Helm";"Druid";"both";29761
31410;"Gladiator's Mooncloth Hood";"Priest";"both";29761
29058;"Soul-Collar of the Incarnate";"Priest";"both";29761
29049;"Light-Collar of the Incarnate";"Priest";"both";29761
27708;"Gladiator's Satin Hood";"Priest";"both";29761
29021;"Warbringer Battle-Helm";"Warrior";"both";29761
29011;"Warbringer Greathelm";"Warrior";"both";29761
24545;"Gladiator's Plate Helm";"Warrior";"both";29761
31616;"Gladiator's Ornamented Headcover";"Paladin";"both";29760
29073;"Justicar Crown";"Paladin";"both";29760
29068;"Justicar Faceguard";"Paladin";"both";29760
29061;"Justicar Diadem";"Paladin";"both";29760
27881;"Gladiator's Scaled Helm";"Paladin";"both";29760
27704;"Gladiator's Lamellar Helm";"Paladin";"both";29760
29044;"Netherblade Facemask";"Rogue";"both";29760
25830;"Gladiator's Leather Helm";"Rogue";"both";29760
31400;"Gladiator's Ringmail Helm";"Shaman";"both";29760
29040;"Cyclone Helm";"Shaman";"both";29760
29035;"Cyclone Faceguard";"Shaman";"both";29760
29028;"Cyclone Headdress";"Shaman";"both";29760
27471;"Gladiator's Mail Helm";"Shaman";"both";29760
25998;"Gladiator's Linked Helm";"Shaman";"both";29760
29081;"Demon Stalker Greathelm";"Hunter";"both";29759
28331;"Gladiator's Chain Helm";"Hunter";"both";29759
29076;"Collar of the Aldor";"Mage";"both";29759
25855;"Gladiator's Silk Cowl";"Mage";"both";29759
30187;"Gladiator's Felweave Cowl";"Warlock";"both";29759
28963;"Voidheart Crown";"Warlock";"both";29759
24553;"Gladiator's Dreadweave Hood";"Warlock";"both";29759
31375;"Gladiator's Kodohide Gloves";"Druid";"both";29758
29097;"Gauntlets of Malorne";"Druid";"both";29758
29092;"Gloves of Malorne";"Druid";"both";29758
29090;"Handguards of Malorne";"Druid";"both";29758
28136;"Gladiator's Wyrmhide Gloves";"Druid";"both";29758
28126;"Gladiator's Dragonhide Gloves";"Druid";"both";29758
31409;"Gladiator's Mooncloth Gloves";"Priest";"both";29758
29057;"Gloves of the Incarnate";"Priest";"both";29758
29055;"Handwraps of the Incarnate";"Priest";"both";29758
27707;"Gladiator's Satin Gloves";"Priest";"both";29758
29020;"Warbringer Gauntlets";"Warrior";"both";29758
29017;"Warbringer Handguards";"Warrior";"both";29758
24549;"Gladiator's Plate Gauntlets";"Warrior";"both";29758
31614;"Gladiator's Ornamented Gloves";"Paladin";"both";29757
29072;"Justicar Gauntlets";"Paladin";"both";29757
29067;"Justicar Handguards";"Paladin";"both";29757
29065;"Justicar Gloves";"Paladin";"both";29757
27880;"Gladiator's Scaled Gauntlets";"Paladin";"both";29757
27703;"Gladiator's Lamellar Gauntlets";"Paladin";"both";29757
29048;"Netherblade Gloves";"Rogue";"both";29757
25834;"Gladiator's Leather Gloves";"Rogue";"both";29757
31397;"Gladiator's Ringmail Gauntlets";"Shaman";"both";29757
29039;"Cyclone Gauntlets";"Shaman";"both";29757
29034;"Cyclone Handguards";"Shaman";"both";29757
29032;"Cyclone Gloves";"Shaman";"both";29757
27470;"Gladiator's Mail Gauntlets";"Shaman";"both";29757
26000;"Gladiator's Linked Gauntlets";"Shaman";"both";29757
29085;"Demon Stalker Gauntlets";"Hunter";"both";29756
28335;"Gladiator's Chain Gauntlets";"Hunter";"both";29756
29080;"Gloves of the Aldor";"Mage";"both";29756
25857;"Gladiator's Silk Handguards";"Mage";"both";29756
30188;"Gladiator's Felweave Handguards";"Warlock";"both";29756
28968;"Voidheart Gloves";"Warlock";"both";29756
24556;"Gladiator's Dreadweave Gloves";"Warlock";"both";29756
29082;"Demon Stalker Harness";"Hunter";"both";29755
28334;"Gladiator's Chain Armor";"Hunter";"both";29755
29077;"Vestments of the Aldor";"Mage";"both";29755
25856;"Gladiator's Silk Raiment";"Mage";"both";29755
30200;"Gladiator's Felweave Raiment";"Warlock";"both";29755
28964;"Voidheart Robe";"Warlock";"both";29755
24552;"Gladiator's Dreadweave Robe";"Warlock";"both";29755
31613;"Gladiator's Ornamented Chestguard";"Paladin";"both";29754
29071;"Justicar Breastplate";"Paladin";"both";29754
29066;"Justicar Chestguard";"Paladin";"both";29754
29062;"Justicar Chestpiece";"Paladin";"both";29754
27879;"Gladiator's Scaled Chestpiece";"Paladin";"both";29754
27702;"Gladiator's Lamellar Chestpiece";"Paladin";"both";29754
29045;"Netherblade Chestpiece";"Rogue";"both";29754
25831;"Gladiator's Leather Tunic";"Rogue";"both";29754
31396;"Gladiator's Ringmail Armor";"Shaman";"both";29754
29038;"Cyclone Breastplate";"Shaman";"both";29754
29033;"Cyclone Chestguard";"Shaman";"both";29754
29029;"Cyclone Hauberk";"Shaman";"both";29754
27469;"Gladiator's Mail Armor";"Shaman";"both";29754
25997;"Gladiator's Linked Armor";"Shaman";"both";29754
31379;"Gladiator's Kodohide Tunic";"Druid";"both";29753
29096;"Breastplate of Malorne";"Druid";"both";29753
29091;"Chestpiece of Malorne";"Druid";"both";29753
29087;"Chestguard of Malorne";"Druid";"both";29753
28140;"Gladiator's Wyrmhide Tunic";"Druid";"both";29753
28130;"Gladiator's Dragonhide Tunic";"Druid";"both";29753
31413;"Gladiator's Mooncloth Robe";"Priest";"both";29753
29056;"Shroud of the Incarnate";"Priest";"both";29753
29050;"Robes of the Incarnate";"Priest";"both";29753
27711;"Gladiator's Satin Robe";"Priest";"both";29753
29019;"Warbringer Breastplate";"Warrior";"both";29753
29012;"Warbringer Chestguard";"Warrior";"both";29753
24544;"Gladiator's Plate Chestpiece";"Warrior";"both";29753
21357;"Genesis Vest";"Druid";"both";20933
21343;"Enigma Robes";"Mage";"both";20933
21351;"Vestments of the Oracle";"Priest";"both";20933
21334;"Doomcaller's Robes";"Warlock";"both";20933
21355;"Genesis Boots";"Druid";"both";20932
21354;"Genesis Shoulderpads";"Druid";"both";20932
21345;"Enigma Shoulderpads";"Mage";"both";20932
21344;"Enigma Boots";"Mage";"both";20932
21391;"Avenger's Pauldrons";"Paladin";"both";20932
21388;"Avenger's Greaves";"Paladin";"both";20932
21376;"Stormcaller's Pauldrons";"Shaman";"both";20932
21373;"Stormcaller's Footguards";"Shaman";"both";20932
21338;"Doomcaller's Footwraps";"Warlock";"both";20932
21335;"Doomcaller's Mantle";"Warlock";"both";20932
21356;"Genesis Trousers";"Druid";"both";20931
21368;"Striker's Leggings";"Hunter";"both";20931
21390;"Avenger's Legguards";"Paladin";"both";20931
21375;"Stormcaller's Leggings";"Shaman";"both";20931
21336;"Doomcaller's Trousers";"Warlock";"both";20931
21353;"Genesis Helm";"Druid";"both";20930
21366;"Striker's Diadem";"Hunter";"both";20930
21387;"Avenger's Crown";"Paladin";"both";20930
21360;"Deathdealer's Helm";"Rogue";"both";20930
21372;"Stormcaller's Diadem";"Shaman";"both";20930
21370;"Striker's Hauberk";"Hunter";"both";20929
21389;"Avenger's Breastplate";"Paladin";"both";20929
21364;"Deathdealer's Vest";"Rogue";"both";20929
21374;"Stormcaller's Hauberk";"Shaman";"both";20929
21331;"Conqueror's Breastplate";"Warrior";"both";20929
21367;"Striker's Pauldrons";"Hunter";"both";20928
21365;"Striker's Footguards";"Hunter";"both";20928
21350;"Mantle of the Oracle";"Priest";"both";20928
21349;"Footwraps of the Oracle";"Priest";"both";20928
21361;"Deathdealer's Spaulders";"Rogue";"both";20928
21359;"Deathdealer's Boots";"Rogue";"both";20928
21333;"Conqueror's Greaves";"Warrior";"both";20928
21330;"Conqueror's Spaulders";"Warrior";"both";20928
21346;"Enigma Leggings";"Mage";"both";20927
21352;"Trousers of the Oracle";"Priest";"both";20927
21362;"Deathdealer's Leggings";"Rogue";"both";20927
21332;"Conqueror's Legguards";"Warrior";"both";20927
21347;"Enigma Circlet";"Mage";"both";20926
21348;"Tiara of the Oracle";"Priest";"both";20926
21337;"Doomcaller's Circlet";"Warlock";"both";20926
21329;"Conqueror's Crown";"Warrior";"both";20926
21407;"Mace of Unending Life";"Druid";"both";20890
21413;"Blade of Vaulted Secrets";"Mage";"both";20890
21410;"Gavel of Infinite Wisdom";"Priest";"both";20890
21416;"Kris of Unspoken Names";"Warlock";"both";20890
21409;"Cloak of Unending Life";"Druid";"both";20889
21403;"Cloak of the Unseen Path";"Hunter";"both";20889
21397;"Cape of Eternal Justice";"Paladin";"both";20889
21400;"Cloak of the Gathering Storm";"Shaman";"both";20889
21418;"Shroud of Unspoken Names";"Warlock";"both";20889
21402;"Signet of the Unseen Path";"Hunter";"both";20888
21411;"Ring of Infinite Wisdom";"Priest";"both";20888
21405;"Band of Veiled Shadows";"Rogue";"both";20888
21417;"Ring of Unspoken Names";"Warlock";"both";20888
21401;"Scythe of the Unseen Path";"Hunter";"both";20886
21395;"Blade of Eternal Justice";"Paladin";"both";20886
21404;"Dagger of Veiled Shadows";"Rogue";"both";20886
21398;"Hammer of the Gathering Storm";"Shaman";"both";20886
21392;"Sickle of Unyielding Strength";"Warrior";"both";20886
21415;"Drape of Vaulted Secrets";"Mage";"both";20885
21412;"Shroud of Infinite Wisdom";"Priest";"both";20885
21406;"Cloak of Veiled Shadows";"Rogue";"both";20885
21394;"Drape of Unyielding Strength";"Warrior";"both";20885
21408;"Band of Unending Life";"Druid";"both";20884
21414;"Band of Vaulted Secrets";"Mage";"both";20884
21396;"Ring of Eternal Justice";"Paladin";"both";20884
21399;"Ring of the Gathering Storm";"Shaman";"both";20884
21393;"Signet of Unyielding Strength";"Warrior";"both";20884
19831;"Zandalar Predator's Mantle";"Hunter";"both";19724
19841;"Zandalar Confessor's Mantle";"Priest";"both";19724
19834;"Zandalar Madcap's Tunic";"Rogue";"both";19724
20034;"Zandalar Illusionist's Robe";"Mage";"both";19723
20033;"Zandalar Demoniac's Robe";"Warlock";"both";19723
19822;"Zandalar Vindicator's Breastplate";"Warrior";"both";19723
19838;"Zandalar Haruspex's Tunic";"Druid";"both";19722
19825;"Zandalar Freethinker's Breastplate";"Paladin";"both";19722
19828;"Zandalar Augur's Hauberk";"Shaman";"both";19722
19832;"Zandalar Predator's Belt";"Hunter";"both";19721
19845;"Zandalar Illusionist's Mantle";"Mage";"both";19721
19826;"Zandalar Freethinker's Belt";"Paladin";"both";19721
19839;"Zandalar Haruspex's Belt";"Druid";"both";19720
19842;"Zandalar Confessor's Bindings";"Priest";"both";19720
19849;"Zandalar Demoniac's Mantle";"Warlock";"both";19720
19835;"Zandalar Madcap's Mantle";"Rogue";"both";19719
19829;"Zandalar Augur's Belt";"Shaman";"both";19719
19823;"Zandalar Vindicator's Belt";"Warrior";"both";19719
19840;"Zandalar Haruspex's Bracers";"Druid";"both";19718
19843;"Zandalar Confessor's Wraps";"Priest";"both";19718
19848;"Zandalar Demoniac's Wraps";"Warlock";"both";19718
19836;"Zandalar Madcap's Bracers";"Rogue";"both";19717
19830;"Zandalar Augur's Bracers";"Shaman";"both";19717
19824;"Zandalar Vindicator's Armguards";"Warrior";"both";19717
19833;"Zandalar Predator's Bracers";"Hunter";"both";19716
19846;"Zandalar Illusionist's Wraps";"Mage";"both";19716
19827;"Zandalar Freethinker's Armguards";"Paladin";"both";19716
;;;;
